1825	Who am I talking with?	4327327	Dengan siapa saya bicara?
1876	I went to the zoo yesterday.	4327328	Aku pergi ke kebun binatang kemarin.
1880	I watched TV this morning.	4327329	Aku menonton TV pagi ini.
1883	I started learning Chinese last week.	4327330	Aku mulai mempelajari bahasa Mandarin minggu lalu.
1890	We went to London last year.	4327332	Kami pergi ke London tahun lalu.
1897	Close the door when you leave.	4327334	Tutup pintunya ketika kamu pergi.
1900	My little brother is watching TV.	4327336	Adikku sedang menonton TV.
2007	I like my job very much.	4327338	Aku sangat menyukai pekerjaanku.
2032	I've changed my website's layout.	4327340	Aku telah mengubah tata letak situs webku.
2037	You had plenty of time.	4327342	Kau punya banyak waktu.
2079	Winter is my favorite season.	4327347	Musim dingin adalah musim favoritku.
2096	He disappeared without a trace.	4327348	Dia menghilang tanpa jejak.
2101	The world doesn't revolve around you.	4327353	Dunia tidak berputar mengelilingimu.
2112	We made pancakes for breakfast.	4327355	Kami membuat kue dadar untuk makan pagi.
2129	I'm tired of eating fast food.	4327359	Aku sudah bosan memakan makanan siap saji.
2161	I want an MP3 player!	4327360	Aku ingin sebuah pemutar MP3!
2198	Everyone deserves a second chance.	4327371	Semua orang layak untuk mendapatkan kesempatan kedua.
2238	Can I pay by credit card?	4327376	Bisakah saya membayar dengan menggunakan kartu kredit?
433597	Could you please repeat it once again?	4327378	Bisakah Anda mengulanginya sekali lagi?
2251	I'm getting ready for the worst.	4327380	Aku bersiap untuk kemungkinan terburuk.
299157	He looks young.	4327381	Dia terlihat muda.
2332	I'm not convinced at all.	4327383	Aku tidak terbujuk sama sekali.
2448639	I'll take my car.	4327388	Aku akan mengambil mobilku.
2357	I don't expect anything from you.	4327389	Aku tidak mengharapkan apa-apa darimu.
2038558	I'm going to have a shower.	4327393	Aku akan pergi mandi.
2398	Would you like to come?	4327395	Apakah Anda akan datang?
2399	I knew he would accept.	4327399	Aku tahu dia akan setuju.
2401	I thought it was true.	4327401	Aku kira itu benar adanya.
2423	Did you leave a tip?	4327537	Apa kau meninggalkan tip?
2453	I don't agree with him.	4327538	Aku tidak setuju dengan dia.
2465	Wolves won't usually attack people.	4327542	Serigala biasanya tidak menyerang manusia.
2468	You've given me your cold.	4327549	Aku tertular pilekmu.
4724	I brought you a little something.	4327560	Aku membawakanmu sesuatu.
5999	I have to take medicine.	4327562	Aku harus minum obat.
6024	It happened a long time ago.	4329098	Itu terjadi dahulu kala.
6034	It's been snowing all night.	4329099	Salju turun sepanjanng malam.
6050	They forgot to lock the door.	4329100	Mereka lupa mengunci pintu.
6130	She is mad at me.	4329104	Dia marah padaku.
1950909	I can't believe what I'm seeing.	4329105	Aku tidak percaya dengan apa yang aku lihat.
9594	Can you keep a secret?	4329111	Bisakah kau menjaga rahasia?
9905	You can rely on him.	4329112	Kau bisa mengandalkannya.
15799	You are selling him short.	4329113	Kau meremehkan dia.
15825	You can depend on his help.	4329114	Kamu bisa mengandalkan bantuannya.
15859	Can you ride a horse?	4329115	Dapatkah kamu menunggang kuda?
15872	Do you keep a diary?	4329116	Apa kamu menulis buku harian?
15896	You won't be late, will you?	4329117	Kau tidak akan terlambat, bukan?
15909	Are you meeting someone here?	4329118	Apakah kau akan menemui seseorang di sini?
15913	I'm proud of you.	4329120	Aku bangga padamu.
15926	Can you throw a fastball?	4329124	Apa kau bisa melempar bola cepat?
15933	You look as healthy as ever.	4329126	Kau terlihat sehat seperti biasanya.
15953	Can you eat raw oysters?	4329130	Apa kau bisa memakan tiram mentah?
16082	You may use my new car.	4329137	Kau boleh menggunakan mobil baruku.
16090	You lied to me, didn't you?	4329138	Kau berbohong, kan?
16104	You were late for work.	4329139	Kau terlambat untuk bekerja.
755155	You're a murderer.	4329141	Kau seorang pembunuh.
16113	Did you go out last night?	4329142	Apa semalam kau pergi keluar?
16117	Why were you absent yesterday?	4329143	Kenapa kemarin kamu tidak masuk?
16136	You look very charming today.	4329144	Kau terlihat sangat menawan hari ini.
16161	You'd better not go.	4329145	Sebaiknya kamu tidak pergi.
16171	You did an excellent job.	4329146	Kau mengerjakannya dengan sangat baik.
16199	Have you ever been to Kyushu?	4329147	Apa kau pernah pergi ke Kyushu?
16210	You'd better hurry up.	4329149	Sebaiknya kamu cepat-cepat.
16228	I think that you're wrong.	4329152	Aku pikir kau salah.
16230	You've done a perfect job.	4329153	Kau mengerjakannya dengan sempurna.
16238	Would you like to go abroad?	4329155	Apa kamu ingin pergi ke luar negeri?
16239	Do you plan to go abroad?	4329156	Apa kamu berencana pergi ke luar negeri?
25000	What are you going to do?	4329159	Apa yang akan kau lakukan?
445023	What did you talk about?	4329161	Kamu membicarakan tentang apa?
16278	Do you belong to any clubs?	4329163	Apa kamu mengikuti sebuah klub?
1952	His essay gave only a superficial analysis of the problem, so it was a real surprise to him when he got the highest grade in the class.	4329380	Esainya hanya memberikan analisis yang sederhana terhadap permasalahan itu, karena itulah ia terkejut ketika ia mendapat nilai tertinggi di kelas.
20862	Correct the mistake and return the file to Mr Luxemburg.	4329393	Koreksi kesalahannya dan kembalikan berkas itu ke Tn. Luxemburg.
16315	You should follow the doctor's advice.	4331499	Kau harus mengikuti petunjuk dokter.
16317	You'd better consult the doctor.	4331503	Sebaiknya kau berkonsultasi dengan dokter.
16329	You've set a bad example.	4331505	Kau memberi contoh yang buruk.
16343	You're really a hard worker.	4331507	Kau benar-benar seorang pekerja keras.
16353	You should have known better.	4331511	Kau seharusnya menyadari akan hal itu.
16359	You should be more careful.	4331512	Kau harus lebih berhati-hati.
16391	You must go to bed now.	4331514	Kau harus pergi tidur sekarang.
16407	Have you turned in your report?	4331558	Sudahkah kamu menyerahkan laporanmu?
3337971	Have you finished the job?	4331561	Apakah kau sudah menyelesaikan pekerjaan itu?
16420	You haven't changed at all.	4331563	Kau tidak berubah sama sekali.
33771	Do you have a pen?	4331566	Apa kau punya pulpen?
16433	You'd better go by bus.	4331568	Lebih baik kau pergi dengan bus.
16455	What prevented you from coming earlier?	4331570	Apa yang menghalangimu untuk datang lebih awal?
16465	How often do you go abroad?	4331574	Seberapa sering kamu pergi ke luar negeri?
16466	How long will you stay here?	4331575	Berapa lama kau akan tinggal di sini?
16469	How do you get to school?	4331579	Kamu pergi ke sekolah dengan apa?
16471	How high can you jump?	4331580	Seberapa tinggi kamu dapat melompat?
16543	Who did you give it to?	4331604	Kepada siapa kamu memberikannya?
16544	You could have done it.	4331606	Kau harusnya bisa melakukannya.
16567	Do you know the reason?	4331607	Apa kau tahu alasannya?
16559	When did you finish it?	4331608	Kapan kamu menyelesaikannya?
405518	You can do it, can't you?	4331610	Kamu bisa melakukannya, kan?
16581	Have you finished reading the novel?	4331612	Apa kamu sudah selesai membaca novel itu?
16590	Did you watch the game?	4331619	Apa kamu melihat pertandingan itu?
16624	You'd better not go there.	4331620	Sebaiknya kamu tidak pergi ke sana.
16630	You should have done so.	4331625	Seharusnya kamu melakukannya.
405519	You may use this car.	4331632	Kamu boleh menggunakan mobil ini.
16699	Can you read this kanji?	4331634	Dapatkah kau membaca kanji ini?
16717	You'd better not wait here.	4331637	Kamu sebaiknya tidak menunggu di sini.
16790	How much money do you want?	4331638	Berapa banyak uang yang kamu inginkan?
16808	Are you on the committee?	4331640	Apakah Anda anggota dari komite?
16831	Did you leave the window open?	4331641	Apa kamu membiarkan jendelanya terbuka?
16849	When did you begin learning German?	4331643	Kapan kamu mulai belajar bahasa Jerman?
16905	What grade is your sister in?	4332867	Adikmu kelas berapa?
16908	Your book is on the desk.	4332869	Bukumu ada di atas meja.
16926	Your hair is too long.	4332870	Rambutmu terlalu panjang.
16930	Your problem is similar to mine.	4332871	Masalahmu sama denganku.
16955	I think your answer is correct.	4332874	Aku pikir jawabanmu benar.
395439	I forgot your phone number.	4332875	Aku lupa nomor teleponmu.
17051	I like the way you smile.	4332876	Aku suka cara kamu tersenyum.
17057	I don't need your help.	4263604	Aku tidak butuh bantuanmu.
17073	I received your letter yesterday.	4332878	Aku menerima suratmu kemarin.
17078	Please lend me your car.	4332880	Tolong pinjamkan aku mobilmu.
17088	May I take your picture?	4332881	Bolehkah aku mengambil gambarmu?
17102	Your bike is better than mine.	4332883	Sepedamu lebih baik ketimbang milikku.
17101	Your bicycle is similar to mine.	4332884	Sepedamu mirip dengan milikku.
17107	Your watch is ten minutes slow.	4332885	Jam tanganmu terlambat sepuluh menit.
17122	Your work is below average.	4332886	Pekerjaanmu di bawah rata-rata.
17145	Your composition has a few mistakes.	4332887	Terdapat beberapa kesalahan pada karanganmu.
17198	I know what you mean.	4332888	Aku tahu apa maksudmu.
1408	I don't know what you mean.	4332891	Aku tidak tahu apa maksudmu.
17258	Your plan seems better than mine.	4332892	Rencanamu sepertinya lebih baik daripada milikku.
17260	Tell me about your plan.	4332893	Beritahu aku tentang rencanamu.
17298	Can I use your pencil?	4332894	Bolehkah aku menggunakan pensilmu?
17311	Your English has improved a lot.	4332895	Bahasa Inggrismu mengalami banyak peningkatan.
17319	Your opinion is similar to mine.	4332897	Pendapatmu mirip dengan pendapatku.
17355	Your pen is better than mine.	4332899	Pulpenmu lebih baik daripada milikku.
17362	Your tie has come undone.	4332900	Dasimu lepas.
17363	Your dress is very nice.	4332901	Gaunmu indah sekali.
17365	I'll come to your place.	4332902	Aku akan pergi ke tempatmu.
17376	I will do anything for you.	4332903	Aku akan melakukan apa saja untukmu.
17389	We are worried about you.	4332904	Kami mengkhawatirkanmu.
17390	I have absolute trust in you.	4332905	Aku percaya sepenuhnya padamu.
17401	I took your umbrella by mistake.	4332906	Aku salah membawa payungmu.
17403	Your mother is in critical condition.	4332907	Ibumu dalam keadaan kritis.
17408	I'd like to see your father.	4332908	Aku ingin bertemu dengan ayahmu.
17411	What does your aunt do?	4332909	Bibimu sedang melakukan apa?
17412	Where does your uncle live?	4332910	Di mana pamanmu tinggal?
17420	Your chair is identical to mine.	4332911	Kursimu sama persis dengan milikku.
17423	I don't agree with you.	4332912	Aku tidak setuju denganmu.
961016	I want to say something to you.	4332913	Ada hal yang ingin aku katakan padamu.
317639	She has a nice line in self-deprecation.	4332971	Dia memiliki kata-kata yang bagus untuk menghina dirinya sendiri.
462510	Ten paper plates cost one dollar.	4332981	Sepuluh lembar piring kertas harganya 10 dolar.
325752	The fee includes the payment for professional services needed to complete the survey.	4332990	Biaya itu sudah termasuk pembayaran bagi layanan profesional untuk menyelesaikan survei tersebut.
39259	The TV won't turn on.	4333001	Televisinya tidak mau menyala.
683997	I can't trust him.	4333008	Aku tidak bisa mempercayai dia.
138868	Hello, how are you?	751585	Halo, apa kabar?
405571	I have something that I want to say to you.	4332913	Ada hal yang ingin aku katakan padamu.
2846021	There is a call for you.	4346727	Ada panggilan telepon untukmu.
17456	I'll lend it to you.	4346728	Aku akan meminjamkannya padamu.
17462	I'll make you a new suit.	4346734	Aku akan membuatkanmu pakaian baru.
17470	I'll lend you my notebook.	4346737	Aku akan meminjamkanmu buku catatanku.
17473	I want you to go.	4346742	Aku ingin kamu pergi.
17475	I wanted to show it to you.	4346750	Aku ingin menunjukkannya padamu.
17514	I expect you to be punctual.	4346780	Aku ingin kamu selalu tepat waktu.
17519	You have a gift for music.	4346790	Kamu punya bakat di bidang musik.
17493	I want you to work harder.	4346791	Aku ingin kamu bekerja lebih keras lagi.
17539	I am disgusted with you.	4346797	Aku sudah muak denganmu.
836578	I'm extremely grateful to you.	4346798	Saya benar-benar sangat berterima kasih
17549	You should have seen it.	4346844	Kamu harusnya melihatnya.
17555	Didn't I tell you so?	4346847	Tidakkah aku berkata begitu padamu?
17557	I'm anxious to see you.	4346849	Aku ingin sekali bertemu denganmu.
6897855	I'll lend you this book.	4346852	Aku akan meminjamkanmu buku ini.
17560	I'll give you this pendant.	4346854	Aku akan memberimu liontin ini.
17561	I'll give you this camera.	4346856	Aku akan memberimu kamera ini.
17562	I'll give you this money.	4346858	Aku akan memberimu uang ini.
17567	Let me give you some advice.	4346862	Aku akan memberimu sedikit nasihat.
17572	I owe you ten dollars.	4346864	Aku berhutang 10 dolar padamu.
17588	You and I are good friends.	4346866	Kau dan aku adalah sahabat.
17640	You didn't need to hurry.	4346867	Kau tidak perlu terburu-buru.
17641	You must conform to the rules.	4346878	Kalian harus mematuhi aturan.
17662	I don't approve your decision.	4346881	Aku tidak setuju dengan keputusan kalian.
17665	Your team is stronger than ours.	4346883	Tim kalian lebih kuat ketimbang tim kami.
17704	It's a pity that you can't come.	4346885	Sayang sekali Anda tidak bisa datang.
17764	Show me what you bought.	4346887	Tunjukkan padaku apa yang kamu beli.
17795	I guess you are right.	4346889	Aku rasa kamu benar.
17797	Do what you think is right.	4346890	Lakukan apa yang kamu pikir benar.
17999	I'm glad you liked it.	4346892	Aku senang kamu menyukainya.
18092	Please put on your shoes.	4346894	Tolong kenakan sepatu Anda.
18097	Please take off your shoes.	4346895	Tolong lepas sepatu Anda.
18099	I bought a pair of shoes.	4346896	Aku membeli sepasang sepatu.
18112	What size shoes do you wear?	4346897	Berapa ukuran sepatu yang kamu kenakan?
18117	My shoes are worn out.	4346898	Sepatuku sudah usang.
18127	I met her by accident.	4346899	Aku tidak sengaja bertemu dengannya.
18185	I'll drive you to the airport.	4346900	Aku akan mengantarmu sampai ke bandara.
18286	The sky is clear almost every day.	4346902	Langitnya hampir setiap hari cerah.
18288	The sky became darker and darker.	4346904	Langitnya semakin gelap dan gelap.
434550	Do you have a vacancy?	4378574	Apa ada kamar yang kosong?
